GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109,HD01_VD110,HD02_VD110,HD01_VD111,HD02_VD111,HD01_VD112,HD02_VD112,HD01_VD113,HD02_VD113,HD01_VD114,HD02_VD114,HD01_VD115,HD02_VD115,HD01_VD116,HD02_VD116,HD01_VD117,HD02_VD117,HD01_VD118,HD02_VD118,HD01_VD119,HD02_VD119
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",2471,497,1198,260,848,419,489,282,359,183,28,45,28,45,0,123,0,123,0,123,0,123,244,134,169,115,75,85,0,123,0,123,0,123,19,22,19,22,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11,19,11,19,0,123,6,10,6,10,0,123,0,123,0,123,0,123,18,28,0,123,18,28,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,70,85,15,25,55,68,0,123,0,123,0,123,11,17,11,17,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,18,28,18,28,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",3930,529,1393,316,762,456,340,288,422,264,16,25,16,25,0,123,0,123,0,123,0,123,33,31,33,31,0,123,0,123,0,123,0,123,0,123,0,123,0,123,9,13,9,13,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,209,141,93,97,116,58,0,123,0,123,0,123,0,123,0,123,0,123,116,122,49,48,67,80,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,290,235,41,53,249,226,144,168,100,156,44,69,734,191,255,104,479,146,0,123,0,123,0,123,49,64,0,123,49,64,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11,16,0,123,11,16,72,116,0,123,72,116,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11,16,0,123,11,16,0,123,0,123,0,123,55,88,55,88,0,123,0,123,0,123,0,123,26,42,0,123,26,42
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",2626,341,1902,327,218,116,173,104,45,54,42,38,42,38,0,123,0,123,0,123,0,123,235,126,145,94,90,70,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,21,35,0,123,21,35,0,123,0,123,0,123,54,87,54,87,0,123,0,123,0,123,0,123,60,92,11,18,49,74,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,25,39,25,39,0,123,0,123,0,123,0,123,24,38,9,14,15,24,0,123,0,123,0,123,45,59,11,17,34,56,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",4022,530,1411,318,209,132,175,122,34,30,41,50,41,50,0,123,0,123,0,123,0,123,34,30,9,14,25,27,12,19,0,123,12,19,0,123,0,123,0,123,100,165,28,46,72,119,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,270,139,119,86,151,109,74,74,12,18,62,74,0,123,0,123,0,123,19,20,19,20,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,97,120,7,11,90,120,608,356,205,119,403,279,0,123,0,123,0,123,514,261,232,131,282,141,86,93,0,123,86,93,9,18,0,123,9,18,0,123,0,123,0,123,0,123,0,123,0,123,170,210,139,206,31,36,0,123,0,123,0,123,0,123,0,123,0,123,6,10,0,123,6,10,10,16,10,16,0,123,19,29,19,29,0,123,0,123,0,123,0,123,0,123,0,123,0,123,49,69,15,21,34,48,254,341,175,285,79,95,0,123,0,123,0,123,30,49,0,123,30,49,0,123,0,123,0,123
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",1504,224,940,212,91,113,80,109,11,19,9,17,0,123,9,17,0,123,0,123,0,123,29,36,19,32,10,16,0,123,0,123,0,123,11,16,11,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,68,80,68,80,0,123,15,22,15,22,0,123,330,172,109,95,221,90,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11,12,0,123,11,12,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",3544,361,2247,391,497,353,277,205,220,275,0,123,0,123,0,123,0,123,0,123,0,123,7,12,7,12,0,123,0,123,0,123,0,123,9,15,9,15,0,123,10,16,10,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,268,167,94,95,174,132,0,123,0,123,0,123,0,123,0,123,0,123,177,200,60,71,117,130,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,218,134,143,113,75,48,55,76,23,36,32,42,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,33,72,26,57,7,15,23,36,23,36,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",2529,192,1575,249,272,129,191,130,81,78,29,36,29,36,0,123,0,123,0,123,0,123,433,211,309,156,124,97,10,17,10,17,0,123,0,123,0,123,0,123,7,14,7,14,0,123,0,123,0,123,0,123,22,35,22,35,0,123,0,123,0,123,0,123,8,13,0,123,8,13,45,49,29,43,16,25,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,9,16,9,16,0,123,25,28,12,19,13,20,64,59,25,40,39,47,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,12,18,12,18,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,18,27,18,27,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",2242,214,1781,263,163,109,151,107,12,18,11,18,11,18,0,123,0,123,0,123,0,123,79,86,20,23,59,69,7,12,7,12,0,123,28,32,28,32,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,28,22,0,123,28,22,41,39,36,33,5,8,0,123,0,123,0,123,21,34,21,34,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,64,60,18,22,46,57,9,15,0,123,9,15,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,10,15,10,15,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",2517,260,1544,240,421,155,274,121,147,91,40,47,40,47,0,123,0,123,0,123,0,123,234,106,100,56,134,76,0,123,0,123,0,123,30,49,0,123,30,49,0,123,0,123,0,123,25,39,0,123,25,39,0,123,0,123,0,123,0,123,0,123,0,123,19,22,19,22,0,123,11,17,0,123,11,17,0,123,0,123,0,123,0,123,0,123,0,123,25,40,25,40,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,5,11,0,123,5,11,0,123,0,123,0,123,27,44,10,16,17,29,24,23,10,16,14,18,73,86,55,74,18,29,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,21,18,21,18,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,18,29,18,29,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",4726,426,2166,444,1016,338,654,265,362,134,120,75,120,75,0,123,48,58,12,18,36,56,37,48,23,28,14,21,9,15,9,15,0,123,8,12,8,12,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,380,228,129,125,251,184,526,286,196,141,330,203,0,123,0,123,0,123,19,23,10,17,9,15,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,108,146,77,99,31,47,27,44,8,13,19,31,115,106,48,49,67,90,0,123,0,123,0,123,0,123,0,123,0,123,84,133,31,49,53,84,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,8,13,8,13,0,123,27,45,14,24,13,22,7,11,0,123,7,11,0,123,0,123,0,123,21,30,21,30,0,123
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",3621,448,1243,340,1612,295,788,210,824,204,31,36,22,33,9,16,10,16,0,123,10,16,23,37,23,37,0,123,42,52,33,42,9,17,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,10,15,10,15,0,123,0,123,0,123,0,123,68,108,0,123,68,108,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,46,51,23,37,23,38,0,123,0,123,0,123,310,88,107,67,203,66,195,188,80,74,115,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,15,24,15,24,0,123,16,23,16,23,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",5460,624,2207,404,1873,518,578,243,1295,427,173,140,94,100,79,93,607,226,137,82,470,228,9,16,9,16,0,123,14,23,14,23,0,123,34,43,34,43,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,9,16,0,123,9,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,29,46,29,46,0,123,0,123,0,123,0,123,0,123,0,123,0,123,12,19,12,19,0,123,245,241,28,46,217,207,0,123,0,123,0,123,57,94,0,123,57,94,38,36,23,27,15,23,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,127,124,67,75,60,63,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,24,36,0,123,24,36,2,19,0,123,2,19,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",1341,330,446,283,522,276,316,218,206,138,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,221,165,94,131,127,135,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,7,17,7,17,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,145,147,0,123,145,147,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",3572,399,1781,292,906,285,342,158,564,270,226,228,226,228,0,123,553,199,310,179,243,201,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,13,22,0,123,13,22,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,45,67,45,67,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,48,53,48,53,0,123,0,123,0,123,0,123
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",2586,433,1792,514,166,122,82,50,84,93,16,26,0,123,16,26,476,230,356,176,120,82,51,81,51,81,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,85,124,85,124,0,123,0,123,0,123,0,123
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",5537,592,3110,519,1539,550,811,404,728,455,82,79,69,77,13,21,326,229,202,166,124,106,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,20,31,20,31,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,38,64,38,64,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,37,59,20,31,17,28,0,123,0,123,0,123,0,123,0,123,0,123,94,96,12,20,82,93,39,45,21,33,18,30,13,21,0,123,13,21,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,228,345,151,228,77,117,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11,16,3,10,8,12,0,123,0,123,0,123
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",2911,337,635,360,351,232,160,79,191,186,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,9,14,9,14,0,123,0,123,0,123,0,123,1916,424,1345,378,571,225,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",3445,448,2597,390,239,216,106,89,133,175,146,127,65,56,81,89,364,253,200,167,164,113,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,28,45,13,21,15,24,0,123,0,123,0,123,71,74,71,74,0,123,0,123,0,123,0,123
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",3567,389,2423,398,422,244,232,143,190,129,91,120,44,66,47,76,510,291,323,209,187,142,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,65,87,22,30,43,57,0,123,0,123,0,123,0,123,0,123,0,123,13,20,13,20,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,16,26,0,123,16,26,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,27,34,0,123,27,34,0,123,0,123,0,123
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",3723,370,1101,286,1692,283,962,274,730,158,8,13,0,123,8,13,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,21,35,21,35,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,105,81,0,123,105,81,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,796,177,241,81,555,174,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",6281,531,3200,496,1615,661,1079,582,536,271,206,156,151,100,55,68,708,442,498,394,210,117,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,82,128,82,128,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,79,135,0,123,79,135,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,73,109,73,109,0,123,291,287,130,115,161,185,27,48,18,32,9,17
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",4434,365,1781,272,2106,374,1045,294,1061,265,43,60,43,60,0,123,0,123,0,123,0,123,177,108,91,70,86,54,22,34,22,34,0,123,17,26,17,26,0,123,0,123,0,123,0,123,10,15,10,15,0,123,9,14,9,14,0,123,0,123,0,123,0,123,17,28,17,28,0,123,112,92,99,93,13,20,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,41,67,0,123,41,67,21,23,11,17,10,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,27,32,27,32,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11,19,0,123,11,19,40,44,40,44,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",7116,832,3051,781,1498,547,711,302,787,334,138,141,105,101,33,55,1496,521,1007,389,489,165,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,74,73,60,70,14,23,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,208,172,138,160,70,67,0,123,0,123,0,123,59,70,37,46,22,37,66,99,66,99,0,123,32,51,32,51,0,123,41,62,23,34,18,28,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,24,45,14,25,10,19,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,429,474,242,229,187,267,0,123,0,123,0,123
